game_id,nickname1,nickname2,time,score1,score2,max1,max2,median1,median2,sum1,sum2,tpr_10_2,tpr_20_2,min_10_2,min_20_2,rating1,rating2
18885,STEEBot,jaundiced,1140,320,497,59,71,16.5,22,241,385,1645.1,1563.2,10,20,1866,1832
18887,STEEBot,HivinD,900,408,420,60,85,25,15,317,313,2289.9,1997.4,10,20,2169,2103
18896,HastyBot,tarkovsky7,3600,494,435,76,73,23,20,390,417,1824.4,1729.25,10,20,2061,1807
18898,STEEBot,Tazz,900,424,342,72,87,17,17,321,283,1805.5,1796.95,10,20,2207,1725
18905,BetterBot,ruby43,1200,374,279,61,39,13.5,14,252,208,1568.1,1423.1,10,20,1714,1590
18907,HastyBot,NoelL,1200,532,294,76,58,22,16,427,211,1831,1826.15,10,20,2294,1975
18908,HastyBot,NoelL,1200,515,296,71,70,24,11,388,229,2099.4,1952.9,10,20,2224,2011
18909,STEEBot,bbharath,600,431,365,70,69,14,17,325,309,1820.4,1752.75,10,20,2063,1794
18919,HastyBot,ccm,1200,465,354,69,61,20,16,347,284,1714.6,1678.8,10,20,2019,1682
18921,STEEBot,Raihan,1080,595,205,78,28,23,11.5,460,224,1525.7,1512.85,2,2,2137,1772
18926,BetterBot,Glilac,1800,327,483,63,73,15.5,20,250,365,1993.7,1868.55,10,20,1966,2034
18927,BetterBot,gopostal24,1200,368,424,66,63,15,22,268,350,1571.7,1535.85,5,5,1676,1620
18930,BetterBot,katrushka,1200,407,363,73,38,20,16,330,249,1559.5,1529.75,8,8,1705,1547
18939,BetterBot,Bliz,1200,477,336,61,48,20,18,369,254,1660.5,1618.5,10,20,1977,1601
18940,HastyBot,thraoph,1200,573,351,74,78,44,15,453,277,2275.7,2042.55,10,20,2175,2131
18945,BetterBot,Pasindu,900,420,295,67,32,16,14.5,314,213,1778.2,1685.6,10,20,2034,2030
18949,STEEBot,gerald0506,900,466,389,83,72,26.5,24,351,312,2067.4,1889.25,10,20,2114,2020
18950,STEEBot,CornyG,1200,356,329,73,52,14,12,260,232,1538.2,1451.3,10,20,1877,1592
18966,BetterBot,LIMEUJIE,540,330,401,23,57,18,18,213,324,2021.3,1781.35,10,20,1922,2039
18972,HastyBot,gameatiruth,1200,458,500,72,76,28.5,23,374,389,2065.9,1946.45,10,20,2234,2096
18973,BetterBot,Galena,480,337,466,73,68,15,17,252,363,1593.3,1470.65,10,20,1726,1545
18980,HastyBot,AWFUL,1020,392,482,71,65,21,22,302,374,2199.8,1948.25,10,20,2226,2281
18984,STEEBot,Glilac,1200,306,500,86,71,15,28,228,383,2115.1,1928.5,10,20,2162,2057
18985,STEEBot,Goldenlamb,1200,455,343,75,36,17,19,356,252,2173.1,1949.3,10,20,2135,2086
18987,HastyBot,Matt_86,3600,544,368,73,71,24,21,432,292,2174.2,2030.05,10,20,2253,1978
18988,STEEBot,wagyus,1200,440,469,64,63,19,26.5,342,368,2249.5,1955.8,10,20,2136,2038
18991,BetterBot,Matt_86,3600,341,349,62,68,8,14,237,250,2019,1765.2,10,20,1974,1967
18994,STEEBot,Lola,1800,510,296,79,63,24,17,410,228,1883.7,1804.1,10,20,2162,1896
18999,BetterBot,ruby43,1200,398,377,63,74,16,18,302,282,1489.9,1384.55,10,20,1669,1599
19000,BetterBot,tramper,1200,301,416,41,77,14.5,19,207,316,2212.3,1889.15,10,20,1994,2145
19001,BetterBot,Kwyet,1200,373,383,56,72,16.5,19,265,299,1651.6,1533.85,10,20,1670,1723
19003,HastyBot,deldar182,900,366,435,62,71,14.5,20,287,353,1690.2,1595.1,5,5,2187,2208
19010,HastyBot,supriya,1200,431,385,94,90,17,13,333,293,2127.1,1976.2,10,20,2241,2037
19018,BetterBot,Khairul.A,900,420,402,57,69,19.5,16,312,321,1736.1,1618.05,9,9,1974,1829
19022,HastyBot,Paroo,780,506,413,95,81,22,17.5,410,315,1922,1899.7,10,20,2220,1542
19027,BetterBot,Kovert,1800,340,361,58,55,14.5,13,253,254,1750.3,1506.15,10,20,1712,1694
19033,HastyBot,Achan,900,419,412,75,111,22.5,12.5,326,317,2072.4,1786.2,8,8,2242,2002
19036,HastyBot,supriya,1200,493,361,71,68,23.5,17,404,259,2179.4,2005.3,10,20,2283,2006
19038,BetterBot,naushika,1200,333,389,48,81,14,18.5,234,295,1906.1,1737.9,10,20,2035,1500
19041,STEEBot,Camelngz,1200,366,465,68,83,16.5,22,275,366,1915.3,1738.9,10,15,2136,1887
19042,STEEBot,Trayz,1440,456,375,73,80,19,16,368,275,1771.3,1754.65,10,20,2117,1956
19043,BetterBot,pandorable,300,392,378,88,65,15.5,15,291,291,1650.8,1540.9,10,20,1803,1709
19044,BetterBot,Lydker,1500,401,341,66,37,20.5,17,301,252,1919.6,1590.05,10,20,1614,1757
19051,STEEBot,Shahjahan,900,414,353,71,70,17,19,303,271,1711.3,1657.65,10,16,2114,1646
19059,BetterBot,Kathleen3,1800,497,330,69,25,19,18.5,387,252,2038.1,1833.4,10,20,2005,2006
19062,HastyBot,prsgym02,1200,474,490,67,60,26,29.5,384,391,1635.6,1567.8,5,5,2043,1861
19065,STEEBot,talulah,1200,549,365,75,69,22,9.5,432,301,1648.7,1528.25,10,20,1833,1583
19068,BetterBot,BobVanech,1200,368,399,58,65,17,18,270,307,1704.2,1497.9,10,20,1709,1601
19069,BetterBot,yss,900,424,277,78,37,13,12,326,199,1500,1500,1,1,1946,1920
19075,BetterBot,davidavid,900,389,338,64,60,16,11.5,294,236,1699.3,1599.65,9,9,1991,1846
19081,STEEBot,Nishtar,1200,424,446,76,69,23,21.5,326,353,2074.1,1901.9,10,20,2137,2150
19082,STEEBot,Toronto2,1200,458,330,63,60,16.5,9,346,253,1401.8,1450.9,10,10,1820,1539
19087,HastyBot,BethMix,1200,477,362,67,79,27,12,378,271,1726,1688.2,10,20,2027,1568
19088,BetterBot,psyadam,1500,355,489,66,66,17,25.5,258,393,1735.3,1617.65,6,6,1635,1732
19089,BetterBot,MagiKrap,3600,384,327,35,71,17,16,271,252,2126.1,1853.75,10,20,2027,1952
19096,BetterBot,Matt_86,3600,369,333,63,65,15,17.5,267,242,2063.3,1825.35,10,20,2092,1977
19097,HastyBot,kfraley,1200,497,408,90,74,29,19,405,304,2268,1900.2,10,20,2246,2115
19101,BetterBot,pandorable,300,372,335,61,52,12.5,10,272,244,1455.9,1470.05,10,12,1782,1589
19102,BetterBot,Zynx,780,426,343,68,54,13,15,325,256,1869.8,1705.6,10,20,1967,1901
19104,BetterBot,Arnav1,1200,277,429,24,82,9.5,13,191,326,1508.1,1504.05,3,3,2013,2001
19107,HastyBot,busker221,300,523,309,85,81,21.5,13.5,416,234,1500,1500,1,1,2189,2078
19108,BetterBot,pandorable,300,443,251,69,31,15,15.5,319,181,1517.5,1510.65,10,20,1892,1661
19110,BetterBot,TT9000,900,414,438,78,86,22,19,327,335,1483.2,1426.45,10,20,1601,1500
19114,BetterBot,JackHKeynes,1200,317,321,24,57,16,14,214,235,1933.3,1761.45,10,20,2043,2006
19121,HastyBot,darrenkhoo,1200,549,451,79,64,37,27.5,444,367,1612.8,1556.4,2,2,2202,2050
19125,HastyBot,busker221,300,552,340,132,87,20,16.5,434,264,1558.5,1529.25,3,3,2203,2064
19128,BetterBot,bbharath,300,335,496,86,60,17,25,267,374,2034.8,1884.45,10,20,1848,1899
19129,STEEBot,Mollygardner,1200,366,361,71,62,17,18.5,268,270,1521.1,1490.95,10,20,1818,1513
19131,BetterBot,ChsrQat,900,350,364,65,59,11,17,252,274,2195.2,1888.05,10,20,1972,2176
19135,BetterBot,oranggua,1200,388,295,66,27,15.5,11,294,200,1543.6,1481.7,10,20,1708,1506
19141,STEEBot,Omoyedivine,1020,406,454,79,132,22,23,306,362,2009.7,1839.75,10,20,2089,2014
19145,HastyBot,kar2008,1200,503,312,70,59,30,13,398,229,1732.1,1500.9,10,20,2066,1853
19146,HastyBot,HashamHadi,840,522,380,80,87,19,16,396,331,2336,2089.5,10,20,2276,2098
19147,BetterBot,MankDemes,1200,371,463,76,64,19,17,290,354,1679.3,1628.15,10,20,2020,1500
19149,BetterBot,pandorable,300,309,418,62,75,11.5,13,215,323,1503.6,1496.85,10,20,1921,1622
19150,HastyBot,tarkovsky7,3600,534,464,89,77,25,28,424,384,2035.9,1841.15,10,20,2025,1913
19151,STEEBot,Favournew,1200,388,442,63,123,16,20,284,356,1834,1730.05,10,17,2142,1817
19153,STEEBot,Goldenlamb,1200,477,427,81,62,20,21,378,334,1987.3,1876.8,10,20,2140,2054
19158,HastyBot,supriya,1200,390,400,64,75,24.5,19,300,293,2310.5,2081.65,10,20,2277,2010
19159,HastyBot,thraoph,1200,480,415,66,74,31,17,378,329,2159.5,1953.8,10,20,2145,2033
19163,STEEBot,talulah,1200,414,274,68,57,20.5,12,312,187,1747,1607.25,10,20,1911,1579
19164,BetterBot,PVMG,300,451,430,68,61,26,22.5,364,327,1827.8,1687.05,10,20,1864,1922
19170,BetterBot,cikupat,1200,443,270,69,27,14,8,341,175,1500,1500,1,1,1997,1500
19172,BetterBot,ChsrQat,900,413,365,75,62,14,19,303,287,2138.5,1806.1,10,20,1935,2183
19177,BetterBot,Goldenwick,1200,428,324,85,81,18,12.5,323,241,1268.2,1274.35,10,20,1694,1325
19183,BetterBot,BeautifulWaste,900,412,347,60,62,13,14,323,332,1915,1757.2,10,20,1949,1820
19187,BetterBot,Torquayfan2303,1200,438,297,64,57,12,9.5,333,214,2038.8,1824.85,10,20,1999,2049
19195,BetterBot,Laju,1200,362,394,36,55,19.5,18,268,300,1911.5,1745.45,10,20,1990,1776
19198,STEEBot,NatthanonL,1200,441,399,73,73,27.5,14,355,294,1916.2,1787.85,10,20,2102,1980
19200,BetterBot,Kathleen3,1800,381,442,67,79,17.5,13.5,289,336,1945,1758.45,10,20,2022,2020
19204,HastyBot,tarkovsky7,3600,492,391,76,59,29,26,381,313,2041.6,1840.25,10,20,2054,1906
19205,STEEBot,Goldenlamb,1200,384,491,67,71,17,34.5,270,400,1890.6,1781.1,10,20,2185,1990
19207,STEEBot,Rexington,1200,483,395,75,68,21,22,364,323,2164.7,1927.3,10,20,2082,2031
19210,BetterBot,sufiii,1200,440,311,62,68,15,15,326,234,1786.9,1681.6,10,20,1970,1730
19211,BetterBot,MAKTABMAHMUDBLG,900,401,291,78,40,13,7,283,220,1570.1,1553.65,10,16,2012,1706
19214,STEEBot,Willeford,1200,414,350,61,88,24,15,319,257,1531.2,1515.6,10,10,1877,1844
19217,BetterBot,Ahmed121,1200,363,296,67,37,7.5,9,257,221,1642.7,1571.35,6,6,1914,1568
19223,BetterBot,cabreeze,1200,475,292,81,59,14,7,402,222,1539.3,1431.85,10,19,1657,1539
19224,STEEBot,Banman1,1200,332,369,30,79,14.5,17,220,287,1569.1,1534.55,3,3,1834,1669
19225,STEEBot,Elvygrace,1200,448,237,60,31,15,8,333,162,1790.7,1652.75,10,13,2186,1465
19228,BetterBot,meetsumeet,720,329,478,79,83,12,20.5,232,457,1720.4,1610.2,9,9,1861,1867
19230,STEEBot,Anita,1200,376,385,66,68,18,13,276,296,1718.1,1599.45,10,20,1884,1607
19231,HastyBot,thisguy,3600,523,379,85,58,21,15.5,425,306,1695.3,1668.45,10,20,2094,1819
19237,STEEBot,kar2008,1200,335,408,71,58,19,22.5,239,314,1816.3,1658.15,7,7,1886,1770
19239,HastyBot,Matt_86,3600,560,312,71,61,28,16,445,239,1890.1,1878.25,10,20,2224,1939
19241,BetterBot,Ibrahim28,780,405,384,61,60,13.5,13,306,328,1617.5,1579.8,10,20,1854,1464
19243,STEEBot,Goldenlamb,1200,415,406,75,73,20,17.5,306,321,2042.4,1864.8,10,20,2099,1988
19246,BetterBot,ChsrQat,900,234,497,22,72,12,27,158,384,2282,1797.15,10,20,1978,2210
19253,BetterBot,thyme,1200,424,398,74,74,13,13,333,301,1682,1591,4,4,1950,1500
19256,STEEBot,Kakapo,900,344,441,60,75,14,15,244,351,1820.6,1600.2,10,20,1848,1951
19258,STEEBot,Meiira4c,1200,422,271,51,29,18,13.5,309,193,1796.3,1740.35,10,20,2125,1565
19260,STEEBot,Olympicnaija,1200,462,351,65,66,22,18,343,314,1981.4,1857.4,10,20,2223,1996
19263,BetterBot,Ibrahim28,840,271,163,55,31,17.5,12,199,158,1723.2,1670.2,10,20,2012,1599
19265,STEEBot,cudbear,1200,349,404,69,61,16,18.5,255,310,1947.6,1832.6,10,20,2134,2051
19266,BetterBot,AASM16,900,472,231,75,29,17,9,348,167,2216.9,1904.5,10,20,2031,1936
19268,BetterBot,ZHUANGDALEJINGLE,900,302,401,24,68,12,16.5,204,332,1500,1500,1,1,2096,1684
19270,STEEBot,Yracivc,1200,452,399,75,90,22,19,355,317,2186.3,1952.1,10,20,2097,2128
19274,BetterBot,Modupe,900,384,266,71,21,12,13,268,194,1869.2,1704.1,10,20,1983,1837
19276,STEEBot,deathstar,1200,477,342,74,65,16.5,16,376,253,1578.8,1526.8,10,20,1880,1608
19277,HastyBot,tarkovsky7,3600,416,482,77,68,18,11.5,333,375,1764.7,1683.7,10,20,2121,1836
19279,BetterBot,Mimix,1200,417,365,71,36,13.5,14,315,278,1777.8,1736.95,10,20,2035,1772
19282,BetterBot,Kovert,1800,402,343,77,56,15,17.5,317,236,1971.9,1630.35,10,20,1644,1778
19283,BetterBot,davidavid,900,480,391,77,63,20,22,383,300,2012.3,1809.4,10,20,2063,1865
19284,STEEBot,talulah,1200,368,429,38,67,14,10.5,279,329,1649.7,1625.9,10,20,1885,1615
19285,STEEBot,Omoyedivine,1020,445,508,69,130,24,21,338,425,1982,1824.15,10,20,2177,2006
19287,STEEBot,Rexington,1200,429,522,66,88,26,21,339,423,2117.1,1934.25,10,20,2174,2082
19290,HastyBot,Alleshfemi,1260,465,559,80,140,16,30,362,466,1962,1731,10,10,2203,1977
19294,STEEBot,Goldenlamb,1200,408,465,91,69,19.5,16,309,375,1828,1766.4,10,20,2183,1919
19295,BetterBot,Toronto2,1200,418,298,66,63,19,14,309,213,1436.3,1412.3,10,20,1664,1512
19299,HastyBot,vinylchances,60,435,381,72,72,27,16,332,302,1877.5,1848.5,10,20,2176,1881
19300,STEEBot,proton2020,1200,402,339,75,73,22,17,289,264,2135,1924.95,10,20,2221,1979
19301,STEEBot,HivinD,900,506,465,69,66,28.5,21,403,380,2164.2,1926.3,10,20,2079,2149
19304,STEEBot,tripack,60,555,280,77,59,26.5,6,454,200,1534.8,1430.95,10,20,1778,1516
19307,HastyBot,Vishy56789,1200,569,279,115,62,21.5,10,462,194,1863.5,1748.1,10,20,1992,1729
19309,HastyBot,pholser,1200,421,399,65,73,28,16,329,298,1742.3,1621.15,9,9,2045,1665
19310,HastyBot,tarkovsky7,3600,406,405,68,67,19,16.5,321,297,2192.4,1930.4,10,20,2002,1882
19312,HastyBot,bubbat,720,523,382,80,77,19.5,23.5,409,308,1916.2,1752.15,10,20,2088,1792
19320,STEEBot,wordhero,660,504,315,81,72,23,11,392,239,1974.2,1748.5,10,15,2137,1820
19326,STEEBot,RKS,900,490,383,65,81,20,15,392,308,1753.4,1634.85,10,12,2148,1688
19331,BetterBot,squashy,900,355,359,72,69,17,14,246,272,1863.4,1707.95,10,20,2024,1857
19332,HastyBot,FYI_This_Is_Ali,900,481,366,66,69,30.5,14,387,258,1651.1,1575.55,5,5,2263,1889
19337,HastyBot,vannandonly,1200,418,361,66,78,19.5,22.5,317,269,2109.5,1976,10,20,2193,2147
19339,BetterBot,Savee_P,1200,482,272,64,26,17,10,365,198,1522.5,1511.25,3,3,2005,1657
19340,BetterBot,meetsumeet,720,420,363,76,37,11,17.5,331,292,1499.4,1499.7,2,2,1903,1882
19350,BetterBot,Bucks,1200,432,410,68,62,20,14.5,338,314,1586.5,1543.25,2,2,1955,1934
19354,BetterBot,Crookshanks,1500,434,381,70,72,17.5,12,335,291,1984.2,1769.45,10,20,1975,1956
19355,HastyBot,supriya,1200,454,443,78,74,25.5,19.5,352,355,1910.5,1870.65,10,20,2312,1901
19358,STEEBot,NatthanonL,1200,482,387,73,70,20,17,380,298,1805.6,1739.6,10,20,2134,1944
19359,STEEBot,kfraley,1800,370,419,60,79,14.5,22,274,326,2241.9,2022.8,10,20,2130,2140
19360,BetterBot,pandorable,300,427,358,78,36,10,12,333,264,1553,1466.7,10,20,1794,1588
19361,BetterBot,HivinD,300,363,419,58,71,12.5,13,273,319,2052.9,1884.75,10,20,1889,2037
19367,BetterBot,LIMEUJIE,900,348,459,70,148,12,18,256,357,1752.5,1626.25,9,9,1926,1812
19368,BetterBot,Shareenni1708,1200,405,240,67,26,13,16.5,316,266,1548.7,1524.35,7,7,1946,1593
19372,STEEBot,spark1,1500,516,288,67,36,26,15,397,219,1714.3,1564.5,10,20,1887,1653
19374,HastyBot,Munyama,1200,485,262,84,57,25,18,385,195,1823.4,1661.7,10,10,2227,1674
19381,BetterBot,dathanl,1200,407,459,71,66,16.5,21,304,374,1830.8,1566.55,10,20,1651,1679
19383,STEEBot,Olympicnaija,1200,357,387,28,68,18,22.5,252,302,1961.6,1839.75,10,20,2073,1965
19384,STEEBot,Lola,1800,455,369,80,62,20.5,18,362,265,1959.1,1865.7,10,20,2145,1987
19385,HastyBot,ccm,1200,457,384,92,74,14,20,353,364,1656,1578,6,6,2000,1689
19392,STEEBot,saint,1200,392,506,81,72,17,25.5,295,412,2109.8,1792.55,10,20,1845,1942
19397,HastyBot,sungoer,2700,445,327,69,74,19.5,16,347,247,1781.9,1736.2,10,20,2052,1815
19398,STEEBot,dystopianist,1200,407,359,88,61,15.5,13,300,266,1490.9,1495.45,2,2,1823,1712
19403,BetterBot,JoanaCL,1200,417,456,74,63,12.5,18,315,364,1778,1639,5,5,2030,1715
19405,STEEBot,Anita,1200,393,271,72,65,14,8,271,219,1672.8,1576.8,10,20,1801,1539
19406,BetterBot,pandorable,300,392,312,72,47,14,11.5,295,220,1543.9,1494.8,10,20,1888,1711
19410,BetterBot,pandorable,300,295,368,33,70,13,15,201,270,1587.9,1549.3,10,20,1899,1654
19417,HastyBot,Abdulmumin,1200,394,431,63,73,20,21.5,286,341,1901.1,1872.3,10,20,2151,2154
19422,HastyBot,Muendo,600,511,314,76,70,23,11.5,390,247,1776.2,1638.1,10,10,2182,1397
19424,STEEBot,shaneabbas,900,387,464,72,81,21,14,304,359,1765.8,1737.55,10,20,2097,1947
19425,STEEBot,deathstar,1200,380,424,75,77,15,20,285,330,1765.9,1618.35,10,20,1923,1634
19428,HastyBot,Esan,1200,591,397,166,63,27.5,25,493,295,2137.2,1990.65,10,20,2207,2126
19430,HastyBot,royster,1500,445,413,78,116,22,17,365,305,1726.7,1690.6,10,20,2030,1718
19434,BetterBot,Kovert,1800,332,449,72,67,15,17,244,348,1851.3,1584.55,10,20,1661,1769
19435,STEEBot,MYJTehx,1200,461,369,76,39,20,16,365,276,1724.1,1656.25,10,20,2064,1824
19438,STEEBot,UcheVictor,1200,367,413,71,68,18,14,257,329,1902.5,1810.05,10,20,2133,1948
19442,BetterBot,pandorable,300,358,381,34,59,15,13,265,281,1672.4,1555.65,10,20,1826,1662
19445,BetterBot,jodel,1200,416,502,78,90,16.5,22,320,485,2052.1,1803.65,10,20,2030,2074
19447,STEEBot,Willeford,1200,401,376,78,45,16,20,309,279,1866.5,1675.4,10,20,1857,1818
19448,HastyBot,Dutch,1200,336,373,84,84,19,16,249,265,1667.5,1646.1,10,19,2031,1437
19453,STEEBot,Banman1,1200,409,300,71,61,14,13,303,218,1694.1,1590.8,10,20,1869,1706
19454,STEEBot,akiff_faleel,1200,403,428,66,74,16.5,19.5,313,329,2111.1,1939.7,10,20,2124,2065
19471,HastyBot,chloe,300,470,437,66,79,24,19,368,347,1951.5,1807.3,10,20,2016,1867
19474,STEEBot,shaila,900,577,338,82,140,26,16,445,336,1823.2,1704.25,10,14,2137,1908
19483,STEEBot,snorkl,1200,478,401,72,65,16,18,383,307,1891.5,1792.35,10,20,2073,1914
19495,STEEBot,ZeMing,1200,449,373,70,77,23,17,341,306,1791.9,1750.1,10,20,2146,1896
19496,BetterBot,magic29,900,265,315,21,45,12,14,170,222,2081.8,1840.6,10,20,1962,2005
19502,STEEBot,pisces223,1200,412,364,62,72,17,13.5,310,273,1569,1538.3,10,20,1904,1631
19503,BetterBot,NurdiniDelisha,900,478,220,68,27,15,10,345,221,1616.9,1615,10,20,2046,1999
19509,STEEBot,kar2008,1200,517,382,73,67,27,18,409,300,1912.6,1622.5,10,20,1903,1863
19512,HastyBot,SMD08C,900,579,343,111,63,30,19,482,247,1925.1,1731.75,10,15,2006,1836
19514,BetterBot,naushika,1200,461,263,69,58,15.5,12.5,337,197,1797.9,1677.05,10,19,1992,1500
19520,STEEBot,jaundiced,1140,421,378,73,60,19,14,328,282,1816.9,1622.45,10,20,1800,1816
19523,STEEBot,deathstar,1200,409,394,83,73,13,14,315,295,1675.9,1572.4,10,20,1943,1683
19525,STEEBot,pisces223,1200,385,346,66,78,13,13,290,252,1655.1,1541.7,10,20,1776,1665
19532,BetterBot,LIMEUJIE,540,361,374,57,43,15,18.5,258,282,1940,1744.1,10,20,1933,2032
19534,HastyBot,warrior,1200,637,279,72,40,23,11,516,207,1731.3,1615.65,8,8,2238,1675
19535,STEEBot,pisces223,1200,457,315,74,68,14,15,326,251,1736.4,1618.2,10,10,1822,1645
19538,HastyBot,TrentonTron,3600,465,503,73,75,25,27,362,412,1947,1755.8,10,20,1948,1885
19542,HastyBot,tarkovsky7,3600,412,436,62,66,16,26,317,339,1778.9,1703.45,10,20,1989,1925
19551,HastyBot,Edemaro,1200,512,359,74,69,20,19,402,365,1968.8,1853.35,10,17,2214,1829
19555,HastyBot,supriya,1200,499,331,89,62,34,16.5,391,264,1945.3,1879.05,10,20,2274,1911
19557,BetterBot,Zynx,780,380,438,81,61,12.5,21,269,357,1853.7,1706.95,10,20,1939,1911
19561,STEEBot,plunder1,300,391,262,62,62,18.5,16,294,206,1546.6,1502.45,10,20,1903,1569
19566,STEEBot,talulah,1200,406,441,71,70,19.5,28,300,354,1707.9,1594.6,10,20,1893,1576
19571,STEEBot,UcheVictor,1200,410,457,64,62,18.5,23,323,356,1827.5,1756.05,10,20,2147,1922
19576,BetterBot,PENapasa,1200,382,433,96,81,14,18,276,350,1795.3,1679.1,10,20,1912,1857
19577,STEEBot,Omoyedivine,1200,448,502,66,99,19.5,21,352,409,1956.1,1827.15,10,20,2122,2055
19579,STEEBot,Trayz,1440,442,264,83,63,18,13,311,197,1942.9,1832.9,10,20,2223,1926
19582,BetterBot,927399533,1200,482,316,68,59,15,6,365,244,1687.2,1593.6,9,9,2063,1524
19587,STEEBot,Goldenlamb,1200,435,355,61,71,19,17,317,277,2068.4,1891.1,10,20,2122,2030
19589,BetterBot,pandorable,300,493,294,86,27,16,15,389,210,1645.2,1566.15,10,20,1872,1671
19597,HastyBot,Esan,1200,395,322,73,68,15,15,289,237,2421.2,2099.45,10,20,2193,2230
19601,HastyBot,Dutch,1200,538,291,94,35,30,13,441,200,1682,1637.1,10,17,1967,1437
19608,STEEBot,Shahjahan,1200,447,339,71,82,25,14.5,346,247,1731.4,1725.25,10,20,2131,1627
19618,STEEBot,SirLee,1800,581,338,140,70,15,18.5,470,330,2131.6,1930.1,10,20,2178,2107
19626,STEEBot,talulah,1200,490,258,69,55,23.5,12,370,190,1591.2,1599.65,10,20,1872,1615
19628,STEEBot,Rexington,1200,342,369,43,38,18,19.5,243,271,2209.3,1984.45,10,20,2115,2014
19630,BetterBot,kar2008,1080,277,416,44,84,12.5,14,198,370,1836.7,1584.05,10,20,1644,1783
19631,BetterBot,NishanyaGammanpila,900,423,379,62,83,19,15,317,297,1972.9,1782.6,10,20,1977,1840
19632,HastyBot,Ashadow,1200,514,299,61,71,25.5,14,407,351,1500,1500,1,1,2260,1852
19635,STEEBot,Anita,1200,430,406,78,68,15.5,12,331,308,1476.7,1444.85,10,20,1870,1536
19637,BetterBot,Mimix,1200,398,464,72,70,22.5,17.5,307,359,2274.5,1924.75,10,20,2000,1899
19639,STEEBot,shaneabbas,1080,389,388,79,91,16.5,17.5,298,289,1951.7,1849.6,10,20,2194,1936
19646,HastyBot,shcheah,3600,416,428,73,73,20,19,317,336,2120.9,2001.3,10,20,2331,2101
19648,BetterBot,pandorable,300,396,322,70,72,11,12.5,287,241,1524.5,1489,10,20,1839,1644
19654,HastyBot,Cepheid,360,509,412,68,72,29,21,427,317,1555.3,1527.65,3,3,2181,1705
19662,BetterBot,Toronto2,1200,487,253,71,64,17,11.5,357,185,1451.5,1363.9,10,20,1698,1482
19669,STEEBot,Glilac,1200,519,377,78,62,30,16,438,263,2044.1,1894,10,20,2128,2032
19677,HastyBot,Textrous,600,399,474,75,72,14,18,286,395,1532.7,1516.35,2,2,2229,1819
19689,BetterBot,LeChamp21,840,358,343,63,30,14,13,261,249,1620.7,1560.35,6,6,1948,1751
19693,STEEBot,wagyus,1200,411,368,71,58,16,15,312,279,2125,1927.95,10,20,2150,1977
19698,STEEBot,MSHS-21KADMUSLEE,1200,452,290,68,66,22,15,316,226,1866.7,1810.95,10,20,2091,1873
19699,STEEBot,gerald0506,900,379,484,79,134,16,18,271,403,1964.2,1873.55,10,20,2189,2007
19703,STEEBot,atay8,1200,480,479,83,91,28,21,397,372,2052.3,1863,10,20,2121,2126
19706,BetterBot,Mimix,1200,355,343,63,88,11,13,247,262,1535.7,1517.85,4,4,2023,1832
19709,HastyBot,Matt_86,3600,537,429,91,75,27,18.5,440,335,1985.6,1920.45,10,20,2222,1939
19712,BetterBot,burtmunch,3600,395,336,59,71,18.5,12,283,255,1475.7,1487.85,2,2,1662,1477
19713,HastyBot,tarkovsky7,3600,442,211,57,72,25,11.5,343,165,1826.7,1734.95,10,20,2082,1865
19716,HastyBot,gameatiruth,1200,523,417,86,65,28,27.5,414,327,2011.8,1939.65,10,20,2269,2091
19720,STEEBot,Rexington,1200,570,393,117,87,36,19,467,307,2256.3,2001.4,10,20,2124,2020
19721,BetterBot,Matt_86,3600,433,375,72,69,19.5,14.5,343,277,2223.5,1915.4,10,20,1987,1917
19722,HastyBot,Esan,1200,441,465,59,83,24.5,14,339,378,2417.9,2097.7,10,20,2223,2219
19725,STEEBot,deathstar,600,407,330,59,72,16,11.5,285,260,1631.6,1557.45,10,20,2001,1726
19729,BetterBot,Goldenwick,1200,484,279,69,29,17,12.5,384,190,1272.3,1257.9,10,20,1696,1297
19732,BetterBot,HAYDEN,3600,441,323,76,43,16,13,330,238,1670.6,1643.45,10,20,2056,1395
19733,STEEBot,Kii,900,535,398,89,66,18,19.5,406,321,1871.1,1794.95,10,20,2139,1865
19734,BetterBot,PVMG,540,427,411,67,66,19,17,332,317,1966.3,1728.2,10,20,1913,2013
19735,STEEBot,sksac2022,900,544,163,68,23,22,8,411,142,1652.2,1672.85,10,20,2139,1671
19747,STEEBot,shaneabbas,1080,514,377,64,65,22.5,15,400,331,1848.1,1770.3,10,20,2105,1929
19748,BetterBot,BeautifulWaste,840,457,364,75,57,19,17,363,267,1794.2,1728.65,10,20,2029,1819
19750,STEEBot,ahmadthegreat,900,399,427,45,77,14,21,301,337,1956.2,1818.3,10,20,2172,1903
19754,BetterBot,CobaltBlue,1200,456,372,73,63,18,20,342,294,1445.7,1352.6,10,20,1670,1500
